areaCode,areaName,date,cumCasesBySpecimenDate
E12000003,Yorkshire and The Humber,22/06/2021,429273
E12000003,Yorkshire and The Humber,21/06/2021,427667
E12000003,Yorkshire and The Humber,20/06/2021,426158
E12000003,Yorkshire and The Humber,19/06/2021,425195
E12000003,Yorkshire and The Humber,18/06/2021,424356
E12000003,Yorkshire and The Humber,17/06/2021,423294
E12000003,Yorkshire and The Humber,16/06/2021,422241
E12000003,Yorkshire and The Humber,15/06/2021,421226
E12000003,Yorkshire and The Humber,14/06/2021,420352
E12000003,Yorkshire and The Humber,13/06/2021,419399
E12000003,Yorkshire and The Humber,12/06/2021,418786
E12000003,Yorkshire and The Humber,11/06/2021,418221
E12000003,Yorkshire and The Humber,10/06/2021,417543
E12000003,Yorkshire and The Humber,09/06/2021,416844
E12000003,Yorkshire and The Humber,08/06/2021,416099
E12000003,Yorkshire and The Humber,07/06/2021,415390
E12000003,Yorkshire and The Humber,06/06/2021,414653
E12000003,Yorkshire and The Humber,05/06/2021,414155
E12000003,Yorkshire and The Humber,04/06/2021,413701
E12000003,Yorkshire and The Humber,03/06/2021,413180
E12000003,Yorkshire and The Humber,02/06/2021,412651
E12000003,Yorkshire and The Humber,01/06/2021,412200
E12000003,Yorkshire and The Humber,31/05/2021,411717
E12000003,Yorkshire and The Humber,30/05/2021,411394
E12000003,Yorkshire and The Humber,29/05/2021,411084
E12000003,Yorkshire and The Humber,28/05/2021,410830
E12000003,Yorkshire and The Humber,27/05/2021,410519
E12000003,Yorkshire and The Humber,26/05/2021,410168
E12000003,Yorkshire and The Humber,25/05/2021,409806
E12000003,Yorkshire and The Humber,24/05/2021,409471
E12000003,Yorkshire and The Humber,23/05/2021,409138
E12000003,Yorkshire and The Humber,22/05/2021,408882
E12000003,Yorkshire and The Humber,21/05/2021,408650
E12000003,Yorkshire and The Humber,20/05/2021,408342
E12000003,Yorkshire and The Humber,19/05/2021,408071
E12000003,Yorkshire and The Humber,18/05/2021,407692
E12000003,Yorkshire and The Humber,17/05/2021,407356
E12000003,Yorkshire and The Humber,16/05/2021,407009
E12000003,Yorkshire and The Humber,15/05/2021,406760
E12000003,Yorkshire and The Humber,14/05/2021,406568
E12000003,Yorkshire and The Humber,13/05/2021,406352
E12000003,Yorkshire and The Humber,12/05/2021,406067
E12000003,Yorkshire and The Humber,11/05/2021,405738
E12000003,Yorkshire and The Humber,10/05/2021,405436
E12000003,Yorkshire and The Humber,09/05/2021,405054
E12000003,Yorkshire and The Humber,08/05/2021,404752
E12000003,Yorkshire and The Humber,07/05/2021,404513
E12000003,Yorkshire and The Humber,06/05/2021,404215
E12000003,Yorkshire and The Humber,05/05/2021,403908
E12000003,Yorkshire and The Humber,04/05/2021,403511
E12000003,Yorkshire and The Humber,03/05/2021,403134
E12000003,Yorkshire and The Humber,02/05/2021,402787
E12000003,Yorkshire and The Humber,01/05/2021,402569
E12000003,Yorkshire and The Humber,30/04/2021,402320
E12000003,Yorkshire and The Humber,29/04/2021,402006
E12000003,Yorkshire and The Humber,28/04/2021,401611
E12000003,Yorkshire and The Humber,27/04/2021,401172
E12000003,Yorkshire and The Humber,26/04/2021,400851
E12000003,Yorkshire and The Humber,25/04/2021,400433
E12000003,Yorkshire and The Humber,24/04/2021,400124
E12000003,Yorkshire and The Humber,23/04/2021,399877
E12000003,Yorkshire and The Humber,22/04/2021,399561
E12000003,Yorkshire and The Humber,21/04/2021,399162
E12000003,Yorkshire and The Humber,20/04/2021,398765
E12000003,Yorkshire and The Humber,19/04/2021,398352
E12000003,Yorkshire and The Humber,18/04/2021,397933
E12000003,Yorkshire and The Humber,17/04/2021,397590
E12000003,Yorkshire and The Humber,16/04/2021,397349
E12000003,Yorkshire and The Humber,15/04/2021,396955
E12000003,Yorkshire and The Humber,14/04/2021,396594
E12000003,Yorkshire and The Humber,13/04/2021,396229
E12000003,Yorkshire and The Humber,12/04/2021,395839
E12000003,Yorkshire and The Humber,11/04/2021,395351
E12000003,Yorkshire and The Humber,10/04/2021,394954
E12000003,Yorkshire and The Humber,09/04/2021,394505
E12000003,Yorkshire and The Humber,08/04/2021,394011
E12000003,Yorkshire and The Humber,07/04/2021,393476
E12000003,Yorkshire and The Humber,06/04/2021,392895
E12000003,Yorkshire and The Humber,05/04/2021,392374
E12000003,Yorkshire and The Humber,04/04/2021,391846
E12000003,Yorkshire and The Humber,03/04/2021,391385
E12000003,Yorkshire and The Humber,02/04/2021,390913
E12000003,Yorkshire and The Humber,01/04/2021,390432
E12000003,Yorkshire and The Humber,31/03/2021,389830
E12000003,Yorkshire and The Humber,30/03/2021,389158
E12000003,Yorkshire and The Humber,29/03/2021,388502
E12000003,Yorkshire and The Humber,28/03/2021,387874
E12000003,Yorkshire and The Humber,27/03/2021,387027
E12000003,Yorkshire and The Humber,26/03/2021,386394
E12000003,Yorkshire and The Humber,25/03/2021,385627
E12000003,Yorkshire and The Humber,24/03/2021,384700
E12000003,Yorkshire and The Humber,23/03/2021,383668
E12000003,Yorkshire and The Humber,22/03/2021,382666
E12000003,Yorkshire and The Humber,21/03/2021,381527
E12000003,Yorkshire and The Humber,20/03/2021,380686
E12000003,Yorkshire and The Humber,19/03/2021,379970
E12000003,Yorkshire and The Humber,18/03/2021,379058
